Jahr,Monat,Mitarbeiter_ID,Name,Geschlecht,Einstellungsdatum,Austrittsdatum,Position,Education Level,Alter,Geburtsdatum,Gehaltsgruppe,Grundausbildung,Interne Weiterbildungen,Planstelle,Zeit bis zur Rente,Verheiratet,Kinder,Urlaubstage_genommen,Überstunden,Fehlzeiten_Krankheitstage,Abwesenheitsgrund,Jährliche Leistungsbewertung,Standort,Wechselbereitschaft,Fortbildungskosten,Anzahl Untergebene,Job Role Progression,Gehalt,Workplace Flexibility,Team Size,Coaching,Job Level,Arbeitszeitmodell,Zufriedenheit,Tenure,Fluktuation,Fluktuationswahrscheinlichkeit
2024,12,53928,Erin Ortega,Männlich,2000-04-19,Kein Austritt,Unterabteilungsleiter,Masterabschluss,57,1967-05-24,E10,Ja,2,Ja,10,Ja,Ja,0,32,13,Krankheit,1,Büro,0.36,0,3,5,85609.90924471186,0,19,Ja,3,Homeoffice,7.301266292884655,24,0,2.672393948180702e-05
2024,12,46326,Michelle Chambers,Weiblich,2012-04-18,Kein Austritt,Leitung Büro,Doktorrand,39,1985-02-24,E8,Ja,3,Ja,28,Nein,Ja,0,34,13,Elternzeit,1,Büro,0.83,1060,0,6,88171.01328225854,0,18,Ja,1,Homeoffice,5.943668487146281,12,0,2.6657105117972787e-05
2024,12,25219,Heather Mitchell,Weiblich,2008-07-11,Kein Austritt,Bürokraft,Doktorrand,37,1987-06-07,E5,Ja,2,Nein,30,Ja,Ja,1,8,0,keine,1,Büro,0.35,2605,0,9,63360.09603011784,6,19,Nein,3,Teilzeit,10.0,16,0,2.6599769874188204e-05
2024,12,41627,Melissa Sanchez,Männlich,2013-03-02,Kein Austritt,Leitung Büro,Masterabschluss,36,1988-07-14,E8,Ja,1,Nein,31,Nein,Ja,1,30,5,Krankheit,3,Büro,0.85,1809,0,4,77139.11574659433,5,11,Ja,3,Homeoffice,10.0,11,0,2.654845939204245e-05
2024,12,47272,Kevin Clark,Männlich,2004-05-18,Kein Austritt,Unterabteilungsleiter,Masterabschluss,50,1974-08-17,E10,Ja,2,Nein,17,Ja,Ja,0,32,5,Elternzeit,1,Büro,0.45,3265,3,5,104619.47391264926,5,17,Ja,4,Homeoffice,10.0,20,0,2.6402287284256685e-05
2024,12,39342,Kyle Jordan,Männlich,2011-09-28,Kein Austritt,Leitung Büro,Berufsausbildung,44,1980-07-03,E8,Ja,0,Nein,23,Nein,Ja,1,31,5,Krankheit,4,Büro,0.23,0,0,2,89024.18259537843,5,8,Nein,1,Vollzeit,10.0,13,0,2.6374063725247862e-05
2024,12,99331,Lisa Potter,Männlich,2002-03-03,Kein Austritt,Fachkraft,Doktorrand,49,1975-01-05,E6,Ja,1,Nein,18,Nein,Ja,1,11,0,keine,2,Büro,0.97,3505,0,6,68240.64480570293,9,14,Ja,3,Vollzeit,10.0,22,0,2.63728200670224e-05
2024,12,81442,Jennifer Sparks,Weiblich,2004-05-01,Kein Austritt,Leitung Landeszentrale,Doktorrand,58,1966-07-15,E10,Ja,0,Ja,9,Ja,Ja,0,34,10,Elternzeit,4,Büro,0.6,2156,1,6,82019.82374950651,5,7,Nein,3,Homeoffice,9.632260338345304,20,0,2.6185638319826474e-05
2024,12,57049,Kathleen Robertson,Männlich,1983-08-12,Kein Austritt,Bürokraft,Masterabschluss,58,1966-12-01,E5,Ja,4,Nein,9,Ja,Ja,2,17,3,Elternzeit,1,Büro,0.61,0,0,Keine Veränderung,39980.44049661557,10,22,Ja,Executivelevel,Teilzeit,8.011092756684235,41,0,2.6164775648232684e-05
2024,12,95888,Connie Turner,Männlich,1988-05-10,Kein Austritt,Unterabteilungsleiter,Doktorrand,63,1961-11-13,E10,Ja,0,Ja,4,Ja,Ja,2,38,13,Krankheit,2,Büro,0.28,837,3,1,99724.21857916928,6,16,Ja,3,Teilzeit,6.331419422195645,36,0,2.6159276434200798e-05
2024,12,81377,Donald Davis,Weiblich,2001-12-22,Kein Austritt,Unterabteilungsleiter,Bachelorabschluss,48,1976-09-18,E10,Ja,4,Ja,19,Ja,Ja,1,41,6,Krankheit,4,Landeszentrale,0.07,0,3,10,82251.77318143797,6,7,Ja,1,Vollzeit,8.63748472791109,23,0,2.6047743655935876e-05
2024,12,41266,John Whitehead,Männlich,1989-03-13,Kein Austritt,Bürokraft,Masterabschluss,60,1964-07-18,E5,Ja,2,Ja,7,Nein,Ja,1,10,3,Krankheit,4,Büro,0.14,3778,0,Verlassen und Wiedereinstieg,65810.28943733485,2,7,Ja,Mittellevel,Teilzeit,8.511092756684235,35,0,2.5953153813172726e-05
2024,12,24953,Ashley Waller,Weiblich,1997-11-25,Kein Austritt,Bürokraft,Doktorrand,52,1972-10-18,E5,Ja,1,Nein,15,Nein,Ja,0,5,0,keine,3,Büro,0.46,1308,0,Beförderung,55643.64618853212,10,10,Ja,Executivelevel,Homeoffice,10.0,27,0,2.5943521215199522e-05
2024,12,35289,Justin Andrews,Männlich,2015-02-02,Kein Austritt,Fachkraft,Masterabschluss,27,1997-06-18,E6,Ja,1,Nein,40,Nein,Ja,0,13,0,keine,2,Landeszentrale,0.83,0,0,8,57338.77491979836,10,11,Ja,4,Teilzeit,10.0,9,0,2.5908914404488326e-05
2024,12,75836,Holly Wood,Männlich,1991-02-25,Kein Austritt,Bürokraft,Bachelorabschluss,58,1966-02-12,E5,Ja,0,Ja,9,Nein,Ja,2,15,7,Krankheit,5,Büro,0.3,4638,0,Beförderung,57440.055846758136,4,10,Ja,Executivelevel,Homeoffice,7.652472578492953,33,0,2.5858185535833888e-05
2024,12,61705,Steven Davis,Weiblich,2000-10-12,Kein Austritt,Unterabteilungsleiter,Masterabschluss,54,1970-06-04,E10,Ja,3,Nein,13,Nein,Ja,2,31,12,Krankheit,3,Büro,0.0,0,3,9,78476.16982664702,6,11,Ja,1,Homeoffice,6.283450821414631,24,0,2.584657970851345e-05
2024,12,86067,Donald Allen,Weiblich,2007-08-16,Kein Austritt,Abteilungsleiter,Doktorrand,43,1981-11-18,E12,Ja,1,Nein,24,Ja,Ja,0,31,11,Elternzeit,3,Bund,0.61,3783,2,6,88869.37343177586,1,9,Ja,2,Vollzeit,6.566986750431643,17,0,2.5708323410462915e-05
2024,12,16826,Courtney Gonzalez,Weiblich,1985-12-15,Kein Austritt,Bürokraft,Bachelorabschluss,60,1964-01-28,E5,Ja,3,Nein,7,Nein,Ja,2,8,11,Elternzeit,5,Büro,0.61,0,0,Verlassen und Wiedereinstieg,51940.14395280344,4,21,Ja,Seniorlevel,Vollzeit,6.485534037694434,39,0,2.570158805872073e-05
2024,12,59756,Donald Salazar,Weiblich,1999-02-15,Kein Austritt,Leitung Landeszentrale,Masterabschluss,50,1974-09-19,E10,Ja,2,Nein,17,Nein,Ja,1,21,5,Elternzeit,1,Büro,0.78,0,1,3,90991.77332508698,9,20,Ja,2,Homeoffice,9.953899176411666,25,0,2.564949405160737e-05
2024,12,14607,Jessica Fisher,Weiblich,1999-09-16,Kein Austritt,Leitung Büro,Doktorrand,50,1974-11-18,E8,Ja,0,Nein,17,Nein,Ja,0,29,16,keine,1,Büro,0.2,0,0,6,83398.44203220427,7,12,Ja,3,Vollzeit,5.482796449611563,25,0,2.562136266756383e-05
2024,12,51887,Pamela Scott,Männlich,2008-08-11,Kein Austritt,Leitung Landeszentrale,Berufsausbildung,44,1980-03-17,E10,Ja,2,Nein,23,Nein,Ja,1,26,14,Elternzeit,4,Büro,0.5,0,1,3,76047.13839472854,7,12,Nein,2,Teilzeit,5.067403337696887,16,0,2.558763866465152e-05
2024,12,58046,Casey Taylor,Weiblich,2002-04-03,Kein Austritt,Leitung Büro,Doktorrand,53,1971-01-15,E8,Ja,1,Nein,14,Nein,Ja,0,16,5,Krankheit,1,Büro,0.76,942,0,6,102272.57544012726,2,12,Ja,1,Homeoffice,10.0,22,0,2.558020344839566e-05
2024,12,66148,Allen Rosales,Männlich,1990-06-06,Kein Austritt,Bürokraft,Bachelorabschluss,59,1965-08-19,E5,Ja,4,Nein,8,Nein,Ja,2,23,5,Elternzeit,3,Büro,0.9,0,0,Beförderung,49995.29914088416,0,23,Ja,Mittellevel,Homeoffice,10.0,34,0,2.5538904679815556e-05
2024,12,90728,Spencer Haynes,Weiblich,1999-04-09,Kein Austritt,Leitung Büro,Bachelorabschluss,49,1975-03-20,E8,Ja,0,Ja,18,Nein,Ja,0,28,5,Elternzeit,3,Büro,0.12,718,0,Verlassen und Wiedereinstieg,89015.75243366575,9,13,Ja,Executivelevel,Homeoffice,10.0,25,0,2.5449687866924987e-05
2024,12,88703,Kurt Vega,Weiblich,2008-12-04,Kein Austritt,Unterabteilungsleiter,Bachelorabschluss,41,1983-02-19,E10,Nein,5,Nein,26,Nein,Ja,1,44,8,Elternzeit,1,Landeszentrale,0.78,0,3,10,95200.36482323708,2,24,Ja,2,Homeoffice,7.839245603264597,16,0,2.5326808194283193e-05
2024,12,55153,Lauren Freeman,Männlich,2002-12-11,Kein Austritt,Leitung Büro,Doktorrand,45,1979-10-08,E8,Ja,5,Nein,22,Nein,Ja,2,17,5,Krankheit,2,Büro,0.68,3919,0,6,86661.1254613799,2,23,Ja,4,Vollzeit,10.0,22,0,2.5264134813024968e-05
2024,12,62488,Andrea Hubbard,Männlich,1994-10-20,Kein Austritt,Fachkraft,Bachelorabschluss,54,1970-03-06,E6,Ja,1,Ja,13,Nein,Ja,1,12,0,keine,2,Büro,0.85,0,0,Beförderung,45537.37520304864,6,23,Ja,Executivelevel,Homeoffice,10.0,30,0,2.5210477820564126e-05
2024,12,55508,Tracy House,Männlich,2000-09-02,Kein Austritt,Bürokraft,Doktorrand,45,1979-10-17,E5,Ja,4,Ja,22,Nein,Ja,2,6,0,keine,3,Landeszentrale,0.71,0,0,Keine Veränderung,52288.146751197375,9,9,Nein,Einstiegslevel,Vollzeit,10.0,24,0,2.5110922652701137e-05
2024,12,30800,Miranda Murray,Weiblich,2014-07-16,Kein Austritt,Bürokraft,Bachelorabschluss,35,1989-08-06,E5,Ja,0,Nein,32,Ja,Ja,2,20,5,Elternzeit,3,Bund,0.38,0,0,8,48142.99936151145,4,5,Nein,3,Vollzeit,6.878495461702659,10,0,2.5095235398424924e-05
2024,12,42962,Leslie Garcia,Weiblich,1985-07-08,Kein Austritt,Fachkraft,Berufsausbildung,65,1959-04-21,E6,Ja,3,Nein,2,Nein,Nein,1,19,5,Krankheit,5,Büro,0.86,3660,0,2,55283.48841660801,3,21,Ja,1,Vollzeit,8.747749176411666,39,0,2.5020868488230606e-05
2024,12,52372,Renee Bruce,Männlich,1997-07-19,Kein Austritt,Fachkraft,Berufsausbildung,52,1972-05-18,E6,Ja,1,Ja,15,Nein,Ja,1,30,0,keine,2,Büro,0.78,1383,0,Beförderung,65937.00227496598,3,20,Ja,Einstiegslevel,Vollzeit,10.0,27,0,2.4953849629277452e-05
2024,12,94627,Patrick Fowler,Weiblich,1994-08-05,Kein Austritt,Fachkraft,Berufsausbildung,59,1965-06-12,E6,Ja,5,Nein,8,Nein,Ja,1,23,5,Krankheit,5,Büro,0.51,1529,0,10,60137.66547235629,0,13,Ja,3,Vollzeit,10.0,30,0,2.492350741187853e-05
2024,12,95394,Sergio Knight,Weiblich,1999-09-02,Kein Austritt,Fachkraft,Doktorrand,48,1976-05-02,E6,Ja,2,Nein,19,Nein,Ja,1,19,0,keine,3,Büro,0.41,4257,0,Beförderung,50006.674148265294,5,6,Ja,Executivelevel,Homeoffice,10.0,25,0,2.482698022660731e-05
2024,12,10688,Michael Wheeler,Männlich,2002-12-15,Kein Austritt,Fachkraft,Berufsausbildung,56,1968-10-18,E6,Ja,3,Nein,11,Ja,Ja,0,13,2,Sabbatical,4,Landeszentrale,0.38,0,0,8,58572.97550643342,1,25,Ja,4,Teilzeit,10.0,22,0,2.4775902469486954e-05
2024,12,79711,Todd Buchanan,Männlich,2001-09-02,Kein Austritt,Fachkraft,Masterabschluss,51,1972-12-07,E6,Ja,4,Ja,16,Nein,Ja,2,26,0,keine,3,Landeszentrale,0.62,0,0,8,47774.30390963008,6,23,Nein,2,Teilzeit,10.0,23,0,2.475212226596888e-05
2024,12,57823,Joshua Perry,Männlich,1988-10-26,Kein Austritt,Bürokraft,Bachelorabschluss,61,1963-06-07,E5,Ja,0,Ja,6,Ja,Ja,0,14,5,Krankheit,4,Büro,0.4,0,0,Seitlicher Wechsel,45843.58520974596,9,8,Ja,Einstiegslevel,Homeoffice,10.0,36,0,2.4749707985551142e-05
2024,12,16182,Karen Wood,Männlich,2002-02-22,Kein Austritt,Abteilungsleiter,Berufsausbildung,50,1974-02-08,E12,Ja,3,Nein,17,Ja,Ja,0,36,5,Krankheit,5,Büro,0.33,0,2,6,100614.63347183744,3,14,Nein,3,Vollzeit,10.0,22,0,2.4745038863053405e-05
2024,12,19753,Alison Brown,Männlich,2002-05-26,Kein Austritt,Fachkraft,Masterabschluss,48,1976-03-06,E6,Ja,2,Nein,19,Nein,Ja,0,12,10,keine,3,Landeszentrale,0.39,3760,0,2,57751.16763412431,6,13,Ja,2,Homeoffice,5.719684487564983,22,0,2.469689061696095e-05
2024,12,63904,Katherine Brown,Weiblich,2000-02-27,Kein Austritt,Leitung Büro,Doktorrand,54,1970-06-16,E8,Ja,2,Ja,13,Nein,Ja,1,26,8,keine,1,Landeszentrale,0.93,1168,0,2,80091.22450091681,5,10,Ja,2,Homeoffice,7.643207326343999,24,0,2.4683567697918233e-05
2024,12,87038,Destiny Powers,Weiblich,2011-01-16,Kein Austritt,Bürokraft,Bachelorabschluss,36,1988-11-22,E5,Ja,5,Nein,31,Nein,Ja,2,16,0,keine,2,Bund,0.23,710,0,4,60255.51855621221,5,11,Nein,3,Vollzeit,10.0,13,0,2.453784158682331e-05
2024,12,96846,Jonathan Peterson,Weiblich,1990-01-17,Kein Austritt,Bürokraft,Masterabschluss,59,1965-07-28,E5,Ja,3,Ja,8,Nein,Ja,0,12,5,Elternzeit,5,Büro,0.23,3973,0,Verlassen und Wiedereinstieg,48782.39984505699,5,20,Ja,Mittellevel,Vollzeit,10.0,34,0,2.436862495294871e-05
2024,12,81289,Jason Clark,Männlich,2007-08-24,Kein Austritt,Leitung Büro,Masterabschluss,45,1979-01-09,E8,Ja,0,Ja,22,Ja,Ja,2,20,7,Krankheit,5,Büro,0.88,0,0,0,70539.49734431694,2,8,Ja,2,Homeoffice,8.229745951558225,17,0,2.418700218099492e-05
2024,12,73014,Mark Hill,Weiblich,2013-07-05,Kein Austritt,Leitung Büro,Bachelorabschluss,38,1986-11-13,E8,Ja,5,Ja,29,Nein,Ja,1,27,5,Krankheit,3,Büro,0.41,0,0,1,89496.06297699794,0,24,Nein,3,Homeoffice,10.0,11,0,2.41574536027939e-05
2024,12,80145,Ann Barnett,Weiblich,2001-03-01,Kein Austritt,Leitung Büro,Bachelorabschluss,48,1976-05-17,E8,Ja,4,Ja,19,Ja,Ja,0,32,17,Krankheit,1,Büro,0.42,0,0,1,75934.3087041765,10,23,Nein,1,Vollzeit,5.2111636733478255,23,0,2.411458217911821e-05
2024,12,45836,James Rogers,Weiblich,2005-05-27,Kein Austritt,Leitung Landeszentrale,Berufsausbildung,50,1974-10-14,E10,Ja,5,Nein,17,Nein,Ja,1,27,5,Krankheit,4,Büro,0.93,0,1,4,96172.26509560374,10,19,Ja,1,Vollzeit,10.0,19,0,2.3978791930158708e-05
2024,12,28894,William Baker,Männlich,1995-03-17,Kein Austritt,Bürokraft,Berufsausbildung,54,1970-01-19,E5,Ja,0,Nein,13,Ja,Ja,1,28,0,keine,2,Büro,0.49,0,0,Keine Veränderung,62093.59150600775,0,11,Ja,Einstiegslevel,Vollzeit,10.0,29,0,2.3962759657643765e-05
2024,12,94909,William Miller DDS,Weiblich,1999-06-06,Kein Austritt,Abteilungsleiter,Masterabschluss,50,1973-12-04,E12,Ja,1,Nein,17,Ja,Ja,0,36,10,Krankheit,4,Büro,0.26,805,2,4,61170.31793321354,10,24,Ja,4,Teilzeit,6.167075464839157,25,0,2.381782371059065e-05
2024,12,69837,Hannah Montoya,Männlich,2011-03-19,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,41,1983-09-13,E10,Ja,5,Nein,26,Ja,Ja,0,30,6,Krankheit,3,Büro,0.07,0,1,2,108936.84796642864,1,15,Ja,3,Homeoffice,9.219825022758627,13,0,2.37162015247509e-05
2024,12,43293,Mark Walker,Weiblich,2012-05-05,Kein Austritt,Bürokraft,Bachelorabschluss,37,1987-05-05,E5,Ja,5,Ja,30,Ja,Ja,0,19,0,keine,1,Büro,0.06,0,0,6,66106.13655046106,0,19,Nein,2,Teilzeit,10.0,12,0,2.362786841440226e-05
2024,12,98100,James Pena,Weiblich,1998-09-20,Kein Austritt,Abteilungsleiter,Berufsausbildung,59,1965-03-25,E12,Ja,1,Ja,8,Ja,Ja,0,34,15,Krankheit,2,Büro,0.19,2571,2,1,87539.4067529351,0,8,Ja,2,Vollzeit,5.493773266768772,26,0,2.3572848734732696e-05
2024,12,73993,Mike Allen,Männlich,1992-12-08,Kein Austritt,Bürokraft,Doktorrand,58,1966-05-21,E5,Ja,2,Ja,9,Nein,Ja,0,13,7,Elternzeit,3,Büro,0.79,3641,0,Beförderung,46646.60464576141,10,22,Ja,Seniorlevel,Homeoffice,7.592331535888022,32,0,2.350940667329986e-05
2024,12,54218,Jay Hall,Weiblich,2005-02-12,Kein Austritt,Bürokraft,Doktorrand,39,1985-05-22,E5,Ja,2,Nein,28,Ja,Ja,2,14,0,keine,1,Büro,0.27,4470,0,3,52550.28125349734,5,20,Nein,4,Homeoffice,10.0,19,0,2.3494856873743075e-05
2024,12,49139,Colleen Wright,Männlich,1992-06-26,Kein Austritt,Bürokraft,Masterabschluss,53,1971-07-14,E5,Ja,3,Nein,14,Nein,Ja,1,23,0,keine,2,Büro,0.37,0,0,Keine Veränderung,49725.788955528886,2,16,Ja,Executivelevel,Homeoffice,10.0,32,0,2.348981448813149e-05
2024,12,39162,Thomas Lewis,Männlich,2001-08-09,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,52,1972-04-20,E10,Ja,5,Ja,15,Nein,Ja,1,38,6,Krankheit,1,Bund,0.22,3155,1,7,75339.9691717089,2,19,Ja,4,Teilzeit,7.454550787163531,23,0,2.3454467090784358e-05
2024,12,50026,Veronica Simpson,Männlich,1989-03-21,Kein Austritt,Bürokraft,Berufsausbildung,59,1964-12-20,E5,Ja,3,Ja,8,Nein,Ja,2,8,2,Elternzeit,5,Landeszentrale,0.63,2184,0,Seitlicher Wechsel,53863.00799152615,2,20,Nein,Seniorlevel,Teilzeit,10.0,35,0,2.3415269835631343e-05
2024,12,73625,Jay Gallegos,Weiblich,2003-07-05,Kein Austritt,Abteilungsleiter,Bachelorabschluss,46,1978-04-12,E12,Ja,2,Ja,21,Ja,Ja,0,28,5,Krankheit,1,Büro,0.04,0,2,9,98779.10365779804,1,12,Ja,2,Vollzeit,10.0,21,0,2.3383586675048273e-05
2024,12,36808,Nathaniel Cummings,Männlich,2014-02-27,Kein Austritt,Leitung Landeszentrale,Berufsausbildung,44,1980-05-21,E10,Ja,2,Nein,23,Nein,Ja,1,24,4,Krankheit,5,Büro,0.49,0,1,1,99194.30002360206,10,14,Nein,1,Teilzeit,8.212677995153907,10,0,2.3347018432779973e-05
2024,12,46977,Michael Wood,Weiblich,2007-08-08,Kein Austritt,Bürokraft,Bachelorabschluss,51,1973-11-14,E5,Ja,3,Ja,16,Ja,Ja,2,11,0,keine,3,Landeszentrale,0.44,479,0,10,48370.45886666872,2,17,Nein,2,Homeoffice,10.0,17,0,2.3284178807675168e-05
2024,12,72139,Nicole Nguyen,Männlich,2011-04-19,Kein Austritt,Bürokraft,Doktorrand,28,1996-10-13,E5,Ja,1,Nein,39,Ja,Ja,0,14,1,Krankheit,5,Büro,0.49,3465,0,2,46752.36077683573,7,15,Nein,3,Vollzeit,8.888642305379033,13,0,2.327661969615513e-05
2024,12,91639,Melissa Howell,Weiblich,1998-07-11,Kein Austritt,Abteilungsleiter,Berufsausbildung,51,1973-07-19,E12,Ja,5,Nein,16,Ja,Ja,0,38,3,Sabbatical,3,Landeszentrale,0.95,0,2,5,73236.23264422631,5,22,Ja,3,Teilzeit,9.29370259351616,26,0,2.3269106915081413e-05
2024,12,93066,Joseph Knight,Weiblich,1995-12-11,Kein Austritt,Leitung Büro,Bachelorabschluss,57,1967-11-04,E8,Ja,5,Nein,10,Ja,Ja,2,31,7,Krankheit,2,Büro,0.85,2064,0,Beförderung,118985.49330569824,8,23,Ja,Executivelevel,Teilzeit,9.062592756684236,29,0,2.3211315173989265e-05
2024,12,76685,Sandra Rivera,Weiblich,1998-03-24,Kein Austritt,Unterabteilungsleiter,Doktorrand,52,1972-08-05,E10,Ja,3,Ja,15,Nein,Ja,0,39,17,Elternzeit,5,Landeszentrale,0.39,0,3,4,66217.30039189183,8,14,Nein,4,Homeoffice,5.234929904836953,26,0,2.3154286018171037e-05
2024,12,50308,Sherry Patterson,Männlich,2000-05-25,Kein Austritt,Unterabteilungsleiter,Berufsausbildung,54,1970-07-07,E10,Ja,2,Ja,13,Ja,Ja,1,32,5,Sabbatical,1,Büro,0.23,3608,3,2,73291.91093513336,0,13,Nein,3,Homeoffice,10.0,24,0,2.3154171112816545e-05
2024,12,40567,Debbie Snow,Weiblich,2001-04-03,Kein Austritt,Unterabteilungsleiter,Berufsausbildung,54,1970-09-08,E10,Ja,3,Ja,13,Ja,Ja,0,50,11,Sabbatical,1,Büro,0.18,3647,3,8,97874.91156028684,8,25,Nein,2,Vollzeit,6.576877539040888,23,0,2.3032878162387533e-05
2024,12,87832,Larry Robertson,Weiblich,1987-10-23,Kein Austritt,Bürokraft,Bachelorabschluss,60,1964-08-23,E5,Ja,5,Nein,7,Nein,Ja,0,10,5,Elternzeit,3,Büro,0.64,0,0,Seitlicher Wechsel,67255.67509841835,0,23,Ja,Seniorlevel,Homeoffice,10.0,37,0,2.3018388199061457e-05
2024,12,56098,Matthew Jones,Männlich,2000-10-25,Kein Austritt,Leitung Büro,Doktorrand,51,1972-12-06,E8,Ja,3,Ja,16,Ja,Ja,1,30,2,Krankheit,2,Büro,0.97,2205,0,10,95120.62446929813,10,19,Nein,2,Teilzeit,10.0,24,0,2.2975646672286926e-05
2024,12,37462,Tracie Wiley,Männlich,2002-06-12,Kein Austritt,Abteilungsleiter,Doktorrand,55,1969-11-11,E12,Ja,4,Ja,12,Nein,Ja,0,29,6,Elternzeit,2,Landeszentrale,0.23,1444,2,6,115453.35557521028,5,14,Ja,2,Homeoffice,9.030101692693924,22,0,2.295405193098332e-05
2024,12,62971,Joseph Ortega,Weiblich,2002-02-11,Kein Austritt,Leitung Landeszentrale,Doktorrand,50,1974-05-03,E10,Ja,5,Nein,17,Nein,Ja,1,34,8,Elternzeit,2,Büro,0.44,0,1,10,98765.37173357193,4,5,Ja,4,Teilzeit,6.561491094854871,22,0,2.292071008890625e-05
2024,12,29517,Becky Rice,Männlich,2008-10-04,Kein Austritt,Bürokraft,Doktorrand,34,1990-03-01,E5,Ja,5,Ja,33,Nein,Ja,2,15,6,Krankheit,1,Büro,0.14,0,0,7,59678.20458026982,4,17,Nein,3,Teilzeit,5.719851692693924,16,0,2.2875772705048103e-05
2024,12,69072,Heidi Torres,Männlich,2004-12-25,Kein Austritt,Abteilungsleiter,Berufsausbildung,45,1979-11-17,E12,Ja,3,Nein,22,Nein,Ja,1,34,2,Krankheit,5,Büro,0.54,1621,2,5,104361.15695691697,8,21,Nein,4,Teilzeit,10.0,20,0,2.279385145057776e-05
2024,12,91691,Jennifer Banks,Weiblich,1989-07-02,Kein Austritt,Bürokraft,Doktorrand,61,1963-03-26,E5,Ja,4,Ja,6,Ja,Ja,2,9,2,Krankheit,1,Büro,0.59,0,0,Seitlicher Wechsel,51759.32371117533,1,11,Ja,Einstiegslevel,Teilzeit,10.0,35,0,2.276739462825317e-05
2024,12,79949,Michelle Sanders,Männlich,2014-02-28,Kein Austritt,Bürokraft,Berufsausbildung,38,1986-10-27,E5,Ja,2,Ja,29,Nein,Ja,1,25,3,Krankheit,3,Landeszentrale,0.32,467,0,0,51966.585505964504,3,25,Ja,2,Teilzeit,6.535313669086628,10,0,2.2691442651008092e-05
2024,12,34226,Paul Young,Weiblich,2015-09-07,Kein Austritt,Abteilungsleiter,Doktorrand,34,1990-08-13,E12,Ja,0,Ja,33,Ja,Ja,1,41,10,Krankheit,2,Büro,0.52,0,2,10,75203.967565095,10,21,Ja,1,Teilzeit,6.071149176411667,9,0,2.2631737324217544e-05
2024,12,74487,Mr. Micheal Ray,Weiblich,2010-10-19,Kein Austritt,Bürokraft,Berufsausbildung,36,1987-12-25,E5,Ja,4,Ja,31,Nein,Ja,1,22,0,keine,1,Landeszentrale,0.06,0,0,0,59355.7974479067,2,18,Ja,4,Teilzeit,10.0,14,0,2.2571072631495336e-05
2024,12,11441,Lawrence Parks,Weiblich,2014-01-22,Kein Austritt,Bürokraft,Berufsausbildung,33,1991-04-07,E5,Ja,5,Nein,34,Nein,Ja,1,10,0,keine,1,Büro,0.14,1139,0,3,56449.41392874455,6,9,Nein,1,Vollzeit,10.0,10,0,2.249269216013286e-05
2024,12,24761,Sarah Wheeler,Männlich,2007-06-09,Kein Austritt,Fachkraft,Doktorrand,39,1985-07-19,E6,Ja,0,Ja,28,Nein,Ja,1,30,0,keine,5,Bund,0.1,0,0,9,51333.98006640379,0,25,Nein,3,Vollzeit,10.0,17,0,2.2487852000548017e-05
2024,12,43881,Jacob Hill,Männlich,2005-02-09,Kein Austritt,Abteilungsleiter,Berufsausbildung,50,1974-02-14,E12,Ja,5,Nein,17,Ja,Ja,1,39,6,Elternzeit,2,Büro,0.62,0,2,10,77930.47011066975,4,23,Ja,3,Homeoffice,8.8799956032646,19,0,2.247183335431142e-05
2024,12,64496,Johnathan Davis,Männlich,1994-07-17,Kein Austritt,Bürokraft,Berufsausbildung,46,1978-07-09,E5,Ja,0,Ja,21,Ja,Ja,2,10,9,Elternzeit,3,Büro,0.66,0,0,Keine Veränderung,42883.98718372104,7,22,Nein,Seniorlevel,Homeoffice,5.8655340376944345,30,0,2.2336574012237777e-05
2024,12,29555,Wayne Morgan,Männlich,1997-10-28,Kein Austritt,Bürokraft,Doktorrand,51,1973-08-22,E5,Ja,4,Ja,16,Nein,Ja,1,14,0,keine,1,Büro,0.13,4696,0,Verlassen und Wiedereinstieg,46982.40970910826,1,5,Nein,Seniorlevel,Teilzeit,10.0,27,0,2.2257262770457046e-05
2024,12,10446,Stephen Whitehead,Männlich,2005-12-26,Kein Austritt,Abteilungsleiter,Berufsausbildung,56,1968-05-13,E12,Ja,5,Ja,11,Ja,Ja,0,32,10,Elternzeit,3,Büro,0.94,0,2,6,104391.325608567,3,6,Nein,3,Homeoffice,10.0,19,0,2.2149804871156778e-05
2024,12,37717,Kara Blake,Weiblich,2011-12-17,Kein Austritt,Leitung Landeszentrale,Masterabschluss,40,1984-05-11,E10,Ja,5,Nein,27,Nein,Ja,2,23,5,Krankheit,2,Büro,0.46,1347,1,1,73889.78457383151,8,18,Ja,3,Vollzeit,9.6747456032646,13,0,2.212956272158708e-05
2024,12,40775,Richard Rice,Weiblich,2005-08-13,Kein Austritt,Leitung Büro,Masterabschluss,42,1982-08-14,E8,Ja,4,Nein,25,Ja,Ja,1,22,5,Krankheit,4,Büro,0.37,3828,0,0,87097.85259976932,4,9,Nein,4,Homeoffice,10.0,19,0,2.2128814447801165e-05
2024,12,49824,Bailey Duran DDS,Männlich,1999-02-09,Kein Austritt,Bürokraft,Bachelorabschluss,50,1974-07-15,E5,Ja,3,Nein,17,Ja,Ja,1,11,0,keine,2,Büro,0.23,0,0,Beförderung,53959.79222782081,8,7,Nein,Executivelevel,Vollzeit,10.0,25,0,2.200208487217844e-05
