Year,Month,Employee_ID,Name,Gender,Hiring Date,Exit Date,Position,Education Level,Age,Birthdate,Salary Group,Basic Education,Internal Training,Planned Position,Time Until Retirement,Married,Children,Vacation Days Taken,Overtime,Absence Days,Absence Reason,Annual Performance Review,Location,Switching Readiness,Training Costs,Number of Subordinates,Job Role Progression,Salary,Workplace Flexibility,Team Size,Coaching,Job Level,Work Model,Satisfaction,Status,Tenure,Turnover,Churn Probability
2024,12,24809,Julia Maldonado,Male,2019-07-01,No Exit,Specialist,Master Degree,42,1982-08-10,E6,Yes,0,Yes,25,Yes,Yes,2,18,0,none,1,Federal,0.08,4622,0,5,60126.644683581195,5,20,Yes,3,Part-time,10.0,Active,5,0,0.0021997963015293236
2024,12,78097,Gail Johnson MD,Male,2019-07-01,No Exit,Specialist,Bachelor Degree,41,1983-10-20,E6,Yes,1,No,26,Yes,Yes,0,21,0,Parental Leave,3,Office,0.88,4683,0,10,48175.87475773322,6,13,Yes,1,Part-time,5.549123813596216,Active,5,0,0.0021997963015293236
2024,12,72273,Amanda Morris,Male,2019-11-27,No Exit,Office Clerk,Vocational Training,29,1994-12-03,E5,Yes,0,Yes,38,No,Yes,2,9,0,none,2,Office,0.17,4797,0,10,69880.18628173512,5,18,No,3,Homeoffice,10.0,Active,5,0,0.0021997963015293236
2024,12,93824,Richard Ryan,Female,2019-12-02,No Exit,Office Clerk,Doctoral Candidate,29,1994-12-08,E5,Yes,1,Yes,38,No,Yes,2,18,0,none,2,Office,0.94,1672,0,1,101306.21661469062,6,5,Yes,1,Part-time,10.0,Active,5,0,0.0021997963015293236
2024,12,78050,Michelle Mcneil,Male,2019-07-01,No Exit,Office Clerk,Bachelor Degree,36,1987-12-16,E5,Yes,0,No,31,No,Yes,0,18,0,none,4,Office,0.5,0,0,2,90574.20112797392,10,7,Yes,3,Full-time,10.0,Active,5,0,0.0021997963015293236
2024,12,87185,Timothy Chavez,Female,2019-01-01,No Exit,Office Clerk,Master Degree,36,1988-03-26,E5,Yes,2,No,31,Yes,Yes,2,15,0,none,1,Headquarters,0.53,0,0,10,104623.03389091574,6,25,No,1,Part-time,10.0,Active,5,0,0.0021997963015293236
2024,12,30540,Michael Norton,Female,2019-07-01,No Exit,Assistant Department Head,Master Degree,50,1974-04-22,E10,Yes,1,No,17,No,Yes,2,49,0,Parental Leave,3,Office,0.56,0,3,1,89605.58810888063,4,21,No,1,Part-time,10.0,Active,5,0,0.0021997963015293236
2024,12,63963,Connie Ramirez,Female,2020-01-01,No Exit,Office Clerk,Doctoral Candidate,46,1978-09-21,E5,Yes,1,No,21,No,Yes,0,9,0,Parental Leave,3,Office,0.45,0,0,4,80590.34602868385,6,14,Yes,3,Homeoffice,10.0,Active,4,0,0.0021997963015293236
2024,12,81510,Jon Ramos,Female,2020-01-01,No Exit,Office Clerk,Master Degree,42,1982-04-26,E5,Yes,1,No,25,No,Yes,0,11,0,none,2,Federal,0.82,0,0,1,70062.63155672475,3,17,No,3,Part-time,8.74374173088075,Active,4,0,0.0021997963015293236
2024,12,72768,Christopher Klein,Male,2020-01-01,No Exit,Assistant Department Head,Bachelor Degree,47,1977-08-02,E10,Yes,5,No,20,No,Yes,0,40,0,Sabbatical,3,Office,0.12,3550,3,3,90862.74652958686,7,7,No,4,Full-time,8.291149176411666,Active,4,0,0.0021997963015293236
2024,12,96903,Justin Davis,Female,2020-01-01,No Exit,Assistant Department Head,Doctoral Candidate,56,1968-05-03,E10,Yes,5,Yes,11,No,Yes,0,40,10,Illness,3,Office,0.19,0,3,1,79811.2430385022,1,25,Yes,4,Homeoffice,10.0,Active,4,0,0.0021997963015293236
2024,12,89901,Tammy Hendrix,Female,2020-01-01,No Exit,Department Head,Bachelor Degree,51,1973-11-21,E12,Yes,5,Yes,16,Yes,Yes,2,39,5,Illness,2,Office,0.06,2527,2,5,65832.11416465743,9,12,No,4,Full-time,10.0,Active,4,0,0.0021997963015293236
2024,12,26306,Matthew Mueller,Male,2019-01-01,No Exit,Office Clerk,Vocational Training,36,1988-06-06,E5,Yes,3,Yes,31,Yes,Yes,0,14,0,Sabbatical,4,Office,0.5,0,0,2,120651.28006608009,1,24,Yes,1,Part-time,5.979727995153906,Active,5,0,0.0021997963015293236
2024,12,15414,Michael Williams,Male,2019-01-01,No Exit,Headquarters Manager,Bachelor Degree,56,1968-11-20,E10,Yes,5,No,11,No,Yes,1,25,0,Sabbatical,1,Office,0.68,0,1,7,89417.42323316682,7,22,Yes,3,Full-time,8.340110916920725,Active,5,0,0.0021997963015293236
2024,12,77472,Steven Butler,Female,2017-04-01,No Exit,Headquarters Manager,Vocational Training,59,1965-02-17,E10,Yes,5,Yes,8,Yes,Yes,2,35,0,Parental Leave,1,Headquarters,0.54,4210,1,8,94319.56003122476,9,19,No,2,Full-time,6.385956072316798,Active,7,0,0.0021997963015293236
2024,12,66462,Sarah Mueller,Male,2017-04-01,No Exit,Assistant Department Head,Bachelor Degree,37,1987-04-07,E10,Yes,3,No,30,No,Yes,1,40,0,Parental Leave,1,Office,0.89,0,3,10,82437.21725524688,8,13,Yes,2,Full-time,10.0,Active,7,0,0.0021997963015293236
2024,12,60299,Samuel Lee,Male,2017-04-01,No Exit,Office Manager,Master Degree,48,1976-02-24,E8,Yes,1,Yes,19,No,Yes,2,19,0,Parental Leave,3,Headquarters,0.77,461,0,7,97883.60938878587,3,18,Yes,2,Part-time,5.959673695787986,Active,7,0,0.0021997963015293236
2024,12,46113,Jerry Hamilton,Female,2017-04-01,No Exit,Specialist,Vocational Training,46,1978-09-12,E6,Yes,2,No,21,Yes,Yes,1,22,0,none,1,Office,0.04,2936,0,8,57011.967601487515,6,20,No,2,Homeoffice,10.0,Active,7,0,0.0021997963015293236
2024,12,53219,Paul Wolf,Male,2017-04-01,No Exit,Department Head,Master Degree,50,1974-07-11,E12,Yes,4,Yes,17,No,Yes,2,40,15,Illness,3,Office,0.93,4985,2,5,97622.08880873711,10,21,No,2,Full-time,10.0,Active,7,0,0.0021997963015293236
2024,12,97584,Bobby Arnold,Female,2017-04-01,No Exit,Office Clerk,Doctoral Candidate,32,1992-01-14,E5,Yes,4,Yes,35,Yes,Yes,0,13,0,none,3,Office,0.53,3257,0,4,89862.82316550931,2,23,No,1,Part-time,10.0,Active,7,0,0.0021997963015293236
2024,12,72568,William Weber,Male,2017-04-01,No Exit,Specialist,Bachelor Degree,55,1969-01-23,E6,Yes,4,No,12,Yes,Yes,0,20,0,none,3,Office,0.03,0,0,5,57427.877178800336,1,12,No,4,Part-time,10.0,Active,7,0,0.0021997963015293236
2024,12,88575,Alicia James,Female,2017-04-01,No Exit,Department Head,Master Degree,60,1964-01-16,E12,Yes,2,No,7,Yes,Yes,0,37,0,Parental Leave,1,Office,0.38,3228,2,1,81398.50289093915,1,15,Yes,4,Homeoffice,10.0,Active,7,0,0.0021997963015293236
2024,12,90212,Gordon Hahn,Female,2017-04-01,No Exit,Specialist,Doctoral Candidate,50,1974-08-02,E6,Yes,5,No,17,No,Yes,2,14,0,none,1,Office,0.98,0,0,0,53310.33485268906,2,14,No,3,Full-time,10.0,Active,7,0,0.0021997963015293236
2024,12,10522,Ann Moon,Male,2019-01-01,No Exit,Office Manager,Vocational Training,38,1986-01-08,E8,Yes,1,Yes,29,Yes,Yes,0,20,0,Parental Leave,3,Headquarters,0.53,1983,0,6,81412.7431698374,7,25,Yes,3,Homeoffice,10.0,Active,5,0,0.0021997963015293236
2024,12,43330,Kristen Burns,Female,2017-04-01,No Exit,Headquarters Manager,Bachelor Degree,49,1975-02-28,E10,Yes,1,No,18,Yes,Yes,1,23,7,Illness,1,Office,0.33,0,1,1,83095.5786234822,10,19,Yes,4,Full-time,7.999510338345306,Active,7,0,0.0021997963015293236
2024,12,70391,Thomas Sellers,Female,2017-04-01,No Exit,Assistant Department Head,Master Degree,49,1975-07-20,E10,Yes,3,Yes,18,No,Yes,2,43,2,Illness,5,Office,0.97,0,3,6,101924.08644938769,8,16,Yes,3,Part-time,10.0,Active,7,0,0.0021997963015293236
2024,12,69714,Melvin Flores,Female,2017-04-01,No Exit,Specialist,Master Degree,50,1974-11-03,E6,Yes,4,No,17,No,Yes,0,15,0,none,2,Office,0.74,0,0,7,49448.87293813173,3,14,No,3,Part-time,8.836515094606415,Active,7,0,0.0021997963015293236
2024,12,56298,Susan Davis,Female,2019-01-01,No Exit,Department Head,Doctoral Candidate,57,1967-10-01,E12,Yes,4,No,10,Yes,Yes,2,34,0,Parental Leave,5,Office,0.59,4954,2,2,72952.45120697659,7,25,Yes,4,Full-time,9.171679364579065,Active,5,0,0.0021997963015293236
2024,12,88594,Linda Patrick,Female,2019-01-01,No Exit,Assistant Department Head,Master Degree,46,1978-07-22,E10,Yes,4,No,21,No,Yes,1,36,5,Illness,4,Headquarters,0.88,4325,3,6,67625.67757355975,10,5,No,4,Homeoffice,10.0,Active,5,0,0.0021997963015293236
2024,12,79912,Veronica Diaz,Female,2019-01-01,No Exit,Office Clerk,Doctoral Candidate,56,1968-06-16,E5,Yes,4,Yes,11,No,Yes,0,16,15,Illness,3,Headquarters,0.7,4827,0,9,97885.47822342638,4,12,No,1,Part-time,10.0,Active,5,0,0.0021997963015293236
2024,12,13804,Kaylee Hays,Female,2010-01-01,No Exit,Specialist,Vocational Training,53,1971-06-07,E6,Yes,5,No,14,Yes,Yes,2,27,0,none,3,Office,0.95,777,0,No Change,53214.00940309321,5,11,No,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,83975,Allison Hill,Female,2010-01-01,No Exit,Specialist,Master Degree,51,1973-07-06,E6,Yes,0,No,16,Yes,Yes,2,24,0,none,2,Office,0.13,1700,0,No Change,61384.4431067023,9,11,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,14373,Connie Lawrence,Male,2010-01-01,No Exit,Office Manager,Bachelor Degree,48,1976-01-02,E8,Yes,1,Yes,19,Yes,Yes,1,15,2,Illness,5,Office,0.52,2689,0,Promotion,115484.33876823956,4,9,No,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,39389,Denise Jones,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,40,1984-07-11,E5,Yes,4,Yes,27,Yes,Yes,1,18,0,Parental Leave,4,Headquarters,0.35,4588,0,Promotion,84310.74516615951,8,10,Yes,Entry Level,Homeoffice,7.474793934419068,Active,14,0,0.0021997963015293236
2024,12,51704,Melissa Gates,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,60,1964-07-25,E6,Yes,1,No,7,Yes,Yes,1,21,13,Illness,5,Office,0.47,0,0,Leave and Rejoin,58226.36931948858,7,17,No,Senior Level,Part-time,5.268131535888022,Active,14,0,0.0021997963015293236
2024,12,94717,Jamie Smith,Female,2010-01-01,No Exit,Specialist,Master Degree,56,1967-12-19,E6,Yes,4,Yes,11,Yes,Yes,0,24,0,Sabbatical,5,Headquarters,0.67,0,0,Leave and Rejoin,46945.29066996115,3,23,Yes,Mid Level,Part-time,7.098395259823736,Active,14,0,0.0021997963015293236
2024,12,98815,Paul Castaneda,Female,2010-01-10,No Exit,Office Clerk,Doctoral Candidate,39,1985-01-16,E5,Yes,2,Yes,28,Yes,Yes,0,13,0,Illness with rehab,2,Office,0.6,600,0,Promotion,74954.27844235445,4,23,No,Senior Level,Part-time,6.367092756684235,Active,14,0,0.0021997963015293236
2024,12,14852,Jennifer Adkins,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,45,1979-04-17,E5,Yes,4,No,22,No,Yes,1,8,2,Illness,1,Federal,0.09,1295,0,No Change,91553.33084587604,3,24,Yes,Mid Level,Part-time,6.9606758463469625,Active,14,0,0.0021997963015293236
2024,12,74251,Michael Powell,Female,2010-01-01,No Exit,Specialist,Master Degree,54,1970-01-24,E6,Yes,5,No,13,No,Yes,0,14,0,none,3,Federal,0.68,0,0,Lateral Move,56685.25958709389,7,12,Yes,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,41499,Joel Williams,Male,2010-01-01,No Exit,Specialist,Vocational Training,47,1976-12-05,E6,Yes,1,No,20,Yes,Yes,1,16,0,Parental Leave,4,Office,0.75,1964,0,Promotion,45646.30920900776,2,7,No,Entry Level,Part-time,5.367534037694434,Active,14,0,0.0021997963015293236
2024,12,39451,Darlene Miller,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,48,1975-12-27,E5,Yes,3,Yes,19,Yes,Yes,1,14,0,Parental Leave,3,Office,0.75,2882,0,Promotion,56776.593590655386,9,22,No,Mid Level,Part-time,5.480984178454212,Active,14,0,0.0021997963015293236
2024,12,23069,Joshua Cooke,Female,2010-01-01,No Exit,Specialist,Master Degree,50,1974-09-10,E6,Yes,1,Yes,17,No,Yes,2,23,0,none,2,Office,0.14,3775,0,No Change,50542.04407983272,7,15,Yes,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,18993,Michael Elliott,Female,2010-01-01,No Exit,Specialist,Master Degree,57,1967-09-09,E6,Yes,5,No,10,No,Yes,0,20,2,Illness,3,Headquarters,0.71,0,0,No Change,61460.564805674854,8,9,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,84531,Lawrence Adkins,Female,2010-01-01,No Exit,Assistant Department Head,Bachelor Degree,55,1969-03-19,E10,Yes,3,Yes,12,Yes,Yes,2,43,0,Parental Leave,5,Office,0.78,4457,3,No Change,112954.45057189337,8,5,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,47667,Robert Oconnell,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,56,1968-05-23,E6,Yes,5,No,11,Yes,Yes,0,26,6,Illness,1,Office,0.52,4539,0,Lateral Move,48221.82343701715,1,14,Yes,Executive Level,Part-time,6.892294917380884,Active,14,0,0.0021997963015293236
2024,12,92727,Alexander Collins,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,59,1965-06-28,E6,Yes,3,Yes,8,No,Yes,1,17,0,Parental Leave,5,Federal,0.39,182,0,No Change,49462.133429074354,9,25,No,Senior Level,Homeoffice,7.684334037694434,Active,14,0,0.0021997963015293236
2024,12,68153,Tina Sanders,Female,2010-01-01,No Exit,Specialist,Master Degree,51,1973-05-11,E6,Yes,5,Yes,16,Yes,Yes,2,27,0,none,4,Headquarters,0.64,0,0,Leave and Rejoin,48009.09090420607,2,23,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,55870,Angela Vaughn,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,58,1966-08-01,E6,Yes,0,Yes,9,No,Yes,2,21,15,Illness,3,Office,0.81,0,0,Leave and Rejoin,52274.87976243522,1,12,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,43586,Lindsay Martinez,Male,2010-01-01,No Exit,Specialist,Master Degree,41,1983-11-10,E6,Yes,5,No,26,Yes,Yes,0,22,0,none,1,Office,0.35,3425,0,Leave and Rejoin,41436.50969031318,5,12,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,41439,Michelle Brown,Female,2010-01-01,No Exit,Office Clerk,Master Degree,53,1971-04-09,E5,Yes,3,Yes,14,Yes,Yes,1,13,0,none,4,Office,0.02,867,0,No Change,100613.48214363972,2,13,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,63955,Stephanie Manning,Female,2010-03-08,No Exit,Office Clerk,Bachelor Degree,39,1985-03-14,E5,Yes,2,Yes,28,No,Yes,0,21,0,none,4,Headquarters,0.02,328,0,No Change,75858.38170519187,0,6,Yes,Executive Level,Part-time,8.951403590576724,Active,14,0,0.0021997963015293236
2024,12,96846,Jonathan Peterson,Female,2010-06-27,No Exit,Office Clerk,Doctoral Candidate,39,1985-07-03,E5,Yes,3,Yes,28,Yes,Yes,2,21,5,Illness,4,Office,0.31,3082,0,No Change,78280.83688938344,0,17,Yes,Executive Level,Full-time,6.834793934419069,Active,14,0,0.0021997963015293236
2024,12,25043,Kathy Rivas,Female,2010-01-01,No Exit,Office Clerk,Master Degree,57,1967-09-08,E5,Yes,3,No,10,No,Yes,1,18,0,Sabbatical,3,Office,0.06,0,0,Leave and Rejoin,74738.77192138841,4,8,Yes,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,72070,Kenneth Scott,Female,2010-01-01,No Exit,Specialist,Master Degree,51,1973-03-22,E6,Yes,5,Yes,16,Yes,Yes,0,16,0,none,3,Office,0.38,3457,0,No Change,55329.535163822206,3,9,No,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,29080,Helen Jones,Male,2010-01-01,No Exit,Office Clerk,Master Degree,51,1973-07-18,E5,Yes,3,Yes,16,No,Yes,1,16,0,none,3,Headquarters,0.22,4487,0,Promotion,96671.65517368884,10,24,Yes,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,47512,Erin Edwards,Female,2010-01-01,No Exit,Office Clerk,Master Degree,63,1961-02-18,E5,Yes,5,No,4,Yes,Yes,1,11,0,,1,Office,0.86,0,0,No Change,87171.98891622236,10,6,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,59808,Michelle Evans,Male,2010-01-01,No Exit,Office Clerk,Master Degree,40,1984-10-24,E5,Yes,1,Yes,27,No,Yes,2,8,0,none,5,Headquarters,0.39,0,0,Leave and Rejoin,106969.56184056016,7,7,No,Mid Level,Part-time,8.239999999999998,Active,14,0,0.0021997963015293236
2024,12,35242,Dustin Jordan,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,55,1969-11-22,E6,Yes,3,No,12,No,Yes,2,18,0,none,2,Headquarters,0.61,0,0,No Change,58191.55070253492,0,18,Yes,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,82350,Mary Marshall,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,62,1962-08-06,E6,Yes,4,No,5,No,Yes,0,12,0,Parental Leave,5,Office,0.43,0,0,Promotion,68362.84342489262,7,9,No,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,12719,Daniel Kennedy,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,53,1971-11-08,E6,Yes,3,No,14,No,Yes,1,29,0,none,3,Office,0.56,0,0,Promotion,67622.85937589822,1,13,Yes,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,25012,Rebecca Jackson,Female,2010-01-01,No Exit,Specialist,Vocational Training,58,1966-11-20,E6,Yes,3,Yes,9,Yes,Yes,2,20,0,Sabbatical,3,Headquarters,0.79,3715,0,Promotion,53257.43081921254,2,16,Yes,Executive Level,Homeoffice,7.389133733958408,Active,14,0,0.0021997963015293236
2024,12,61879,Robert Potter,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,42,1982-10-17,E5,Yes,3,No,25,No,Yes,1,18,1,Illness,2,Headquarters,0.67,84,0,Leave and Rejoin,85249.58678137854,9,22,Yes,Senior Level,Part-time,7.336694917380883,Active,14,0,0.0021997963015293236
2024,12,16826,Courtney Gonzalez,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,41,1982-12-08,E5,Yes,5,Yes,26,Yes,Yes,1,21,0,none,3,Office,0.28,2857,0,Lateral Move,106379.73869412868,8,24,Yes,Mid Level,Homeoffice,9.974793934419068,Active,14,0,0.0021997963015293236
2024,12,96706,Cheyenne Horton,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,51,1973-01-06,E5,Yes,0,Yes,16,Yes,Yes,1,21,0,none,2,Federal,0.59,0,0,Promotion,97824.24046505196,3,22,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,94659,David Douglas Jr.,Female,2010-01-01,No Exit,Specialist,Vocational Training,47,1977-04-19,E6,Yes,2,No,20,No,Yes,2,18,0,Parental Leave,4,Office,0.6,3171,0,No Change,56316.66772434542,7,8,Yes,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,43466,Amber Wright,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,60,1964-11-13,E6,Yes,2,No,7,No,Yes,2,21,5,Illness,4,Office,0.13,0,0,Lateral Move,49882.20888759444,6,23,Yes,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,59857,Victoria Larson,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,59,1965-02-05,E5,Yes,2,No,8,Yes,Yes,2,12,16,Illness,3,Office,0.27,4109,0,Lateral Move,74151.93289959639,7,23,No,Mid Level,Full-time,9.797133733958407,Active,14,0,0.0021997963015293236
2024,12,49618,Stephanie Salazar,Female,2010-06-12,No Exit,Office Clerk,Doctoral Candidate,39,1985-06-18,E5,Yes,5,Yes,28,Yes,Yes,0,8,0,,1,Office,0.17,0,0,Promotion,94881.03354319952,0,11,Yes,Executive Level,Homeoffice,7.5547939344190675,Active,14,0,0.0021997963015293236
2024,12,12875,Dr. Hannah Patterson,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,52,1972-09-22,E5,Yes,3,Yes,15,Yes,Yes,1,17,0,none,2,Federal,0.72,0,0,Promotion,83775.75884208723,9,14,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,59986,Samantha Garcia,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,53,1971-11-05,E5,Yes,4,Yes,14,No,Yes,0,19,0,none,1,Office,0.97,0,0,Leave and Rejoin,90536.53788414328,7,14,No,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,75230,Julie Dominguez,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,44,1980-11-23,E5,Yes,4,Yes,23,Yes,Yes,1,16,0,none,4,Headquarters,0.54,3286,0,No Change,92181.3944155175,0,8,No,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,39581,Rodney Morales,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,49,1975-07-22,E5,Yes,0,Yes,18,Yes,Yes,1,17,0,none,1,Office,0.07,0,0,Promotion,102923.65328240464,4,11,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,49824,Bailey Duran DDS,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,50,1974-08-12,E5,Yes,5,Yes,17,Yes,Yes,1,1,0,none,1,Office,0.98,0,0,No Change,119696.84842175104,9,21,Yes,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,47777,Jeremy Dalton,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,53,1971-05-18,E5,Yes,2,Yes,14,No,Yes,1,17,0,Illness with rehab,5,Office,0.68,1000,0,Promotion,74618.43428739309,4,10,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,41635,Elizabeth Oliver DDS,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,56,1967-12-23,E6,Yes,5,Yes,11,No,Yes,1,18,5,Illness,1,Office,0.44,0,0,Leave and Rejoin,59986.49687485083,8,11,No,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,94886,Matthew Moore,Male,2010-07-26,No Exit,Office Clerk,Bachelor Degree,39,1985-08-01,E5,Yes,0,No,28,No,Yes,2,12,0,Parental Leave,3,Office,0.35,0,0,Leave and Rejoin,112191.97449262404,8,5,Yes,Mid Level,Homeoffice,5.690675846346964,Active,14,0,0.0021997963015293236
2024,12,21164,Benjamin Smith,Female,2010-10-17,No Exit,Office Clerk,Master Degree,39,1985-10-23,E5,Yes,4,No,28,No,Yes,0,9,0,none,3,Office,0.4,0,0,No Change,98623.65396239284,2,7,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,94896,Kirk Carter,Female,2010-01-01,No Exit,Office Manager,Master Degree,47,1977-05-11,E8,Yes,2,No,20,Yes,Yes,2,26,6,Illness,3,Office,0.49,4269,0,Promotion,98620.57101859104,9,21,Yes,Executive Level,Full-time,8.977489022896648,Active,14,0,0.0021997963015293236
2024,12,45774,Jessica Stephens,Male,2010-01-01,No Exit,Office Clerk,Master Degree,48,1976-05-07,E5,Yes,5,No,19,No,Yes,1,18,1,Illness,4,Office,0.97,319,0,Leave and Rejoin,88444.12378302997,4,18,No,Mid Level,Homeoffice,9.304000000000002,Active,14,0,0.0021997963015293236
2024,12,19150,Susan Serrano,Female,2010-01-01,No Exit,Office Clerk,Master Degree,45,1978-12-14,E5,Yes,4,Yes,22,No,Yes,2,9,0,none,1,Office,0.06,515,0,No Change,107528.17982858064,6,22,Yes,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,80592,Laura Roberts,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,44,1980-02-03,E5,Yes,0,No,23,No,Yes,1,21,0,none,5,Headquarters,0.33,0,0,Leave and Rejoin,99083.77947267654,9,16,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,72402,Michael Lyons,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,57,1967-10-16,E6,Yes,0,No,10,No,Yes,2,16,2,Illness,3,Office,0.46,2868,0,No Change,52395.079008710214,7,25,Yes,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,84691,Kathryn Snyder,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,45,1979-04-14,E5,Yes,5,No,22,No,Yes,1,9,3,Illness,2,Office,0.35,4269,0,Lateral Move,82052.2587314911,1,5,No,Mid Level,Homeoffice,7.571793934419068,Active,14,0,0.0021997963015293236
2024,12,47828,Andrew Reynolds,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,56,1968-08-05,E6,Yes,5,Yes,11,Yes,Yes,2,17,0,Parental Leave,4,Headquarters,0.74,0,0,Promotion,52616.71931126963,5,6,Yes,Mid Level,Part-time,6.144010543093911,Active,14,0,0.0021997963015293236
2024,12,74451,David Davis,Female,2010-01-01,No Exit,Specialist,Master Degree,55,1969-02-01,E6,Yes,0,Yes,12,No,Yes,2,27,0,none,5,Office,0.42,1866,0,Lateral Move,58151.85135057468,10,19,Yes,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,74454,Sara Johnston,Female,2010-01-01,No Exit,Office Manager,Doctoral Candidate,59,1965-11-09,E8,Yes,2,Yes,8,No,Yes,0,28,10,Illness,5,Headquarters,0.03,0,0,No Change,78514.74009380874,4,13,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,96991,Yvonne Chambers,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,48,1976-05-15,E5,Yes,0,Yes,19,No,Yes,0,9,0,none,5,Headquarters,0.45,0,0,Leave and Rejoin,113821.33335878384,0,16,Yes,Executive Level,Part-time,7.91,Active,14,0,0.0021997963015293236
2024,12,66207,Justin Torres,Male,2010-01-01,No Exit,Specialist,Vocational Training,43,1981-07-05,E6,Yes,3,No,24,No,Yes,0,20,0,,4,Office,0.16,4375,0,Leave and Rejoin,58366.356569735624,7,7,Yes,Executive Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,80539,Anthony Everett,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,54,1970-03-03,E6,Yes,1,Yes,13,Yes,Yes,2,19,0,none,4,Office,0.16,0,0,Lateral Move,61482.596939222574,4,14,Yes,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,27224,Jessica Gross,Female,2010-01-01,No Exit,Office Clerk,Master Degree,45,1979-07-11,E5,Yes,1,No,22,Yes,Yes,0,19,6,Illness,1,Headquarters,0.28,0,0,Lateral Move,69466.41128425184,4,22,Yes,Entry Level,Full-time,6.693472578492952,Active,14,0,0.0021997963015293236
